id_del_proceso,referencia_del_proceso,entidad,estado_del_procedimiento,estado_resumen,fecha_de_publicacion,fecha_de_recepcion_de,fecha_de_apertura_de_respuesta,fecha_de_apertura_efectiva,flag_recepcion_antes_publicacion,flag_apertura_antes_recepcion,flag_apertura_efectiva_antes_recepcion,flag_publicacion_posterior_apertura,flag_publicacion_posterior_apertura_efectiva,flag_ultima_publicacion_antes_publicacion
CO1.REQ.2127395,EM-188-2021,SUBRED INTEGRADA DE SERVICIO DE SALUD CENTRO ORIENTE E.S.E 1,Evaluación,Presentación de oferta,,2021-07-07 00:00:00+00:00,,2021-07-02 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2129173,SAAS-SIP-006,MUNICIPIO DE UBATE,Evaluación,Presentación de oferta,,2021-07-09 00:00:00+00:00,,2021-07-02 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2127603,DBS-10-COTIZACIÓN- MATERIALES Y MANO DE OBRA COCIN,CONGRESO DE LA REPÚBLICA - HONORABLE SENADO DE LA REPÚBLICA,Evaluación,Presentación de oferta,,2021-07-09 00:00:00+00:00,,2021-07-02 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2127585,GC-CD-224-2021,INSTITUTO COLOMBIANO AGROPECUARIO - ICA,Seleccionado,Adjudicado,,2021-07-09 00:00:00+00:00,,2021-07-02 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2127920,Solicitud de cotización 003 del 2021,ARMADA NACIONAL - BASE NAVAL ARC SAN ANDRES,Evaluación,Presentación de oferta,,2021-07-08 00:00:00+00:00,,2021-07-02 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2128078,SOLICITUD DE COTIZACIÓN No. 009 DE 2021,SUPERINTENDENCIA DEL SUBSIDIO FAMILIAR,Evaluación,Presentación de oferta,,2021-07-14 00:00:00+00:00,,2021-07-02 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2127622,EM-ANM-032-2021,ANM,Evaluación,Presentación de oferta,,2021-07-19 00:00:00+00:00,,2021-07-02 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2127328,SIP-037-2021,ALCALDIA LOCAL DE KENNEDY,Evaluación,Presentación de oferta,,2021-07-06 00:00:00+00:00,,2021-07-02 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2127035,034-CENACINTELIGENCIA-2021,CENTRAL ADMINISTRATIVA Y CONTABLE ESPECIALIZADA INTELIGENCIA,Evaluación,Presentación de oferta,,2021-07-15 00:00:00+00:00,,2021-07-02 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2126611,PN RASES 6 CD IA 229-2021,REGIONAL DE ASEGURAMIENTO EN SALUD N°6,Seleccionado,Adjudicado,,2021-07-08 00:00:00+00:00,,2021-07-02 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2128044,SOLICITUD PRECOTIZACION MC-VLL-CC-0024-2021,SENA REGIONAL VALLE Grupo de Apoyo Administrativo Mixto,Evaluación,Presentación de oferta,,2021-07-07 00:00:00+00:00,,2021-07-02 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2128913,PN MECAL CD 017 2021,POLICIA METROPOLITANA SANTIAGO DE CALI,Seleccionado,Adjudicado,,2021-07-06 00:00:00+00:00,,2021-07-03 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2130812,Solicitud cotización servicio de recreación Melgar,DIRECCION DE BIENESTAR DE LA POLICIA NACIONAL,Evaluación,Presentación de oferta,,2021-07-12 00:00:00+00:00,,2021-07-03 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2131392,SERVICIO DE MANTENIMIENTO DE BIENES INMUEBLES,BATALLON DE APOYO Y SERVICIOS PARA EL COMBATE NO 27,Evaluación,Presentación de oferta,,2021-07-07 00:00:00+00:00,,2021-07-03 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2130528,FDLCB-SIP-026-2021,ALCALDIA LOCAL DE CIUDAD BOLIVAR //,Evaluación,Presentación de oferta,,2021-07-12 00:00:00+00:00,,2021-07-03 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2130748,SOLICITUD DE PRECOTIZACION - 030-2021,SENA REGIONAL CUNDINAMARCA Grupo Administrativo CTDPE,Evaluación,Presentación de oferta,,2021-07-06 00:00:00+00:00,,2021-07-03 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2118242,PN MECAL CD 016 2021,POLICIA METROPOLITANA SANTIAGO DE CALI,Seleccionado,Adjudicado,,2021-07-07 00:00:00+00:00,,2021-07-03 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2113712,MP-SI-CDO-028-2021,ALCALDÍA DE POPAYÁN,Seleccionado,Adjudicado,,2021-07-06 00:00:00+00:00,,2021-07-03 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2131526,PN MEVIL COTIZACION 020 2021,POLICIA METROPOLITANA DE VILLAVICENCIO,Evaluación,Presentación de oferta,,2021-07-12 00:00:00+00:00,,2021-07-04 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2106118,SIP 039 UPRES HUILA 2021,UNIDAD PRESTADORA DE SALUD HUILA,Evaluación,Presentación de oferta,,2021-07-08 00:00:00+00:00,,2021-07-04 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2131013,PN MEVIL COTIZACIÓN N° 019 2021,POLICIA METROPOLITANA DE VILLAVICENCIO,Evaluación,Presentación de oferta,,2021-07-12 00:00:00+00:00,,2021-07-04 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2133213,ESTUDIO DE MERCADO No 129-2021,SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E. (OFICIAL),Evaluación,Presentación de oferta,,2021-07-15 00:00:00+00:00,,2021-07-05 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2133415,ESTUDIO DE MERCADO No 131-2021,SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E. (OFICIAL),Evaluación,Presentación de oferta,,2021-07-07 00:00:00+00:00,,2021-07-05 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2114801,MP-SI-CDO-029-2021,ALCALDÍA DE POPAYÁN,Seleccionado,Adjudicado,,2021-07-06 00:00:00+00:00,,2021-07-05 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2133132,SOLICITUD COTIZACION CANINOS SEGUNDO SEMESTRE,BATALLON DE INFANTERIA DE SELVA No 49,Evaluación,Presentación de oferta,,2021-07-06 00:00:00+00:00,,2021-07-05 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2123344,COTIZACIÓN-001,GOBERNACION DEL HUILA*,Evaluación,Presentación de oferta,,2021-07-08 00:00:00+00:00,,2021-07-05 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2133216,ADMON-006-014-2021,AGENCIA LOGISTICA DE LAS FUERZAS MILITARES,Evaluación,Presentación de oferta,,2021-07-07 00:00:00+00:00,,2021-07-05 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2133312,ESTUDIO DE MERCADO No 130-2021,SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E. (OFICIAL),Evaluación,Presentación de oferta,,2021-07-15 00:00:00+00:00,,2021-07-05 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2134064,Logística 020.2021,FONDO ROTATORIO DE LA POLICIA NACIONAL,Evaluación,Presentación de oferta,,2021-07-09 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2135923,EM-196-2021,SUBRED INTEGRADA DE SERVICIO DE SALUD CENTRO ORIENTE E.S.E 1,Evaluación,Presentación de oferta,,2021-07-16 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2134586,4152.010.32.1.526.2021,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE MOVILIDAD,Evaluación,Presentación de oferta,,2021-07-14 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2135480,"SOLICITUD COTIZACION , PAPELERIA TONERS Y TINTAS",ESM BATALLÓN ASPC NO. 6,Evaluación,Presentación de oferta,,2021-07-12 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2136419,SDHT-022-2021-EST SECTOR - IMPRESOS,SECRETARIA DISTRITAL DEL HABITAT-,Evaluación,Presentación de oferta,,2021-07-12 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2135488,ADQUSICIÒN DEL PROYECTO PARMA KIT DE CONVERSIÓN Q,EJERCITO NACIONAL - DIRECCIÓN DE ADQUISICIONES,Evaluación,Presentación de oferta,,2021-07-12 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2134104,INVITACIÓN PÚBLICA ESAL SAI-003-2021,DEPARTAMENTO DE CUNDINAMARCA-SECRETARÍA DE ASUNTOS INTERNACIONALES,Evaluación,Presentación de oferta,,2021-07-08 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2135655,PN UPRES DEANT CD NP 054-2021,UNIDAD PRESTADORA DE SALUD ANTIOQUIA,Seleccionado,Adjudicado,,2021-07-12 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2123497,MP-SI-CDO-031-2021,ALCALDÍA DE POPAYÁN,Seleccionado,Adjudicado,,2021-07-08 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2134355,2021-ADC-018 Sol. Cot. Bisutería y Tela Popelina,ARTESANIAS DE COLOMBIA S.A,Evaluación,Presentación de oferta,,2021-07-21 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2135035,GS-2021-047591-COSEC PRECI,POLICÍA METROPOLITANA DE MANIZALES,Evaluación,Presentación de oferta,,2021-07-12 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2134905,SIP-037-2021,ENTerritorio S.A,Evaluación,Presentación de oferta,,2021-07-14 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2135490,111-CENACINTELIGENCIA-2021,CENTRAL ADMINISTRATIVA Y CONTABLE ESPECIALIZADA INTELIGENCIA,Seleccionado,Adjudicado,,2021-07-09 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2135940,PN MEVIL COTIZACION 021 2021,POLICIA METROPOLITANA DE VILLAVICENCIO,Evaluación,Presentación de oferta,,2021-07-13 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2135503,COLPENSIONES-EM-087-2021,ADMINISTRADORA COLOMBIANA DE PENSIONES COLPENSIONES,Evaluación,Presentación de oferta,,2021-07-16 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2134877,EM-149-2021,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Evaluación,Presentación de oferta,,2021-07-09 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2133953,FDLB-SIP-066-2021,FONDO DE DESARROLLO LOCAL DE BOSA,Evaluación,Presentación de oferta,,2021-07-08 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2135126,ANT-CTGI-009-2021,SENA REGIONAL ANTIOQUIA Grupo Administrativo Intercentros Medellin,Evaluación,Presentación de oferta,,2021-07-08 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2135077,FDLB-SIP-067-2021,FONDO DE DESARROLLO LOCAL DE BOSA,Evaluación,Presentación de oferta,,2021-07-08 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2136214,SOLICITUD COTIZACION NIÑ@S CON DISCAPACIDAD,ESM BATALLÓN ASPC NO. 6,Evaluación,Presentación de oferta,,2021-07-09 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2135635,SOLICITUD COTIZACION AYUDAS DIAGNOSTICAS EN IMAGEN,ESM BATALLÓN ASPC NO. 6,Evaluación,Presentación de oferta,,2021-07-12 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2135326,CD-1162-2021AA,MINISTERIO DEL INTERIOR,Seleccionado,Adjudicado,,2021-07-07 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2136153,SC-100-COADE-DICRE-CENACTELEMATICA-2021_1,CENTRAL ADMINISTRATIVA Y CONTABLE TELEMATICA,Evaluación,Presentación de oferta,,2021-07-16 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2134627,COT-SHD-036-2021,GOBERNACION DE SUCRE,Evaluación,Presentación de oferta,,2021-07-19 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2127979,CD 0090-2021,INSTITUTO PARA EL DESARROLLO DE ANTIOQUIA IDEA,Seleccionado,Adjudicado,,2021-07-07 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2136120,SOLICITUD COTIZACIÓN PRODUCTOS DE ASEO Y LIMPIEZA,ESM BATALLÓN ASPC NO. 6,Evaluación,Presentación de oferta,,2021-07-12 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2134366,SED-SGI-DSA-SIP-012-2021,SECRETARIA DE EDUCACION DEL DISTRITO,Evaluación,Presentación de oferta,,2021-07-12 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2134192,SC-VLL-015-2021,SENA REGIONAL VALLE Grupo Administrativo CBI,Evaluación,Presentación de oferta,,2021-07-13 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2121631,Solicitud de Cotización 38 de 2021,SENA REGIONAL SANTANDER Grupo Administrativo CA,Evaluación,Presentación de oferta,,2021-07-09 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2134167,EM-147-2021,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Evaluación,Presentación de oferta,,2021-07-15 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2122999,Solicitud de Cotización 39 de 2021,SENA REGIONAL SANTANDER Grupo Administrativo CA,Evaluación,Presentación de oferta,,2021-07-09 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2136049,SIP-RSR-DIR-085-2021,SENA REGIONAL RISARALDA Grupo de Apoyo Administrativo Mixto//,Seleccionado,Presentación de oferta,,2021-07-12 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2135490,111-CENACINTELIGENCIA-2021,CENTRAL ADMINISTRATIVA Y CONTABLE ESPECIALIZADA INTELIGENCIA,Seleccionado,Adjudicado,,2021-07-09 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2128123,31580,DISTRITO ESPECIAL DE CIENCIA TECNOLOGIA E INNOVACION DE MEDELLIN,Seleccionado,Adjudicado,,2021-07-16 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2134876,COT-45-2021,TERMINAL DE TRANSPORTE S.A,Evaluación,Presentación de oferta,,2021-07-13 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2135143,EM-148-2021,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Evaluación,Presentación de oferta,,2021-07-14 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2134416,RDC-013-2021,SENA REGIONAL DISTRITO CAPITAL Grupo de Apoyo Administrativo Mixto CSF,Evaluación,Presentación de oferta,,2021-07-09 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2136053,FDLRUU-SCC-016-2021,ALCALDIA LOCAL RAFAEL URIBE URIBE,Evaluación,Presentación de oferta,,2021-07-17 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2134710,4152.010.32.1.528.2021,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE MOVILIDAD,Evaluación,Presentación de oferta,,2021-07-14 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2134596,conv-inter administrativo-001,UNIDADES TECNOLOGICAS DE SANTANDER,Seleccionado,Adjudicado,,2021-07-07 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2134545,FNA-COT-013-2021,FONDO NACIONAL DEL AHORRO S.A.,Evaluación,Presentación de oferta,,2021-07-08 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2134757,EM-195-2021,SUBRED INTEGRADA DE SERVICIO DE SALUD CENTRO ORIENTE E.S.E 1,Evaluación,Presentación de oferta,,2021-07-07 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2128565,CD-071-2021-HOMIL,HOSPITAL MILITAR CENTRAL,Seleccionado,Adjudicado,,2021-07-08 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2001494,SIP-SV-019-2021,ALCALDIA MUNICIPIO DE JAMUNDI,Evaluación,Presentación de oferta,,2021-07-13 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2134798,ICBF-SDC-006-2021-SAN,ICBF REGIONAL SANTANDER,Evaluación,Presentación de oferta,,2021-07-15 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2050478,120-CENACPA-2021,CENTRAL ADMINISTRATIVA Y CONTABLE PUENTE ARANDA+,Seleccionado,Adjudicado,,2021-07-07 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2134502,104ARCDISANCEMED2021,DMBOG,Seleccionado,Adjudicado,,2021-07-08 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2134934,SIP-038-2021,ENTerritorio S.A,Evaluación,Presentación de oferta,,2021-07-15 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2134965,SIP-039-2021,ENTerritorio S.A,Evaluación,Presentación de oferta,,2021-07-12 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2134343,ROPA DE TRABAJO - COTIZACION,SENA REGIONAL GUAVIARE,Evaluación,Presentación de oferta,,2021-07-08 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2133716,SOLICITUD DE COTIZACION REPUESTOS Y MANTENIMINETO,BATALLON DE INFANTERIA DE SELVA No 49,Evaluación,Presentación de oferta,,2021-08-30 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2136324,SA-12-06-2021. (Manifestación de interés (Menor Cuantía)),DEPARTAMENTO DEL ARAUCA,Evaluación,Pré-Calificación de competidores,2021-07-06 00:00:00+00:00,2021-07-12 00:00:00+00:00,2021-07-12 00:00:00+00:00,2021-07-09 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2125360,CRC-CI-003-2021,CORPORACION AUTONOMA REGIONAL DEL CAUCA 12,Seleccionado,Presentación de oferta,,2021-07-12 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2126501,SABS 612 DE 2021,CVC,Seleccionado,Adjudicado,,2021-07-09 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2134020,COTIZACION LACTEOS Y PULPA REGIONAL NORORIENTE,AGENCIA LOGISTICA DE LAS FUERZAS MILITARES,Evaluación,Presentación de oferta,,2021-07-14 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2135114,SIP-OS-012-2021 Licencias ANTIVIRUS,DEPARTAMENTO ADMINISTRATIVO DE LA DEFENSORIA DEL ESPACIO PUBLICO,Evaluación,Presentación de oferta,,2021-07-07 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2134279,ENV-07-09-1014-21,MUNICIPIO DE ENVIGADO*,Seleccionado,Adjudicado,,2021-07-08 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2135163,SC-VLL-016-2021,SENA REGIONAL VALLE Grupo Administrativo CBI,Evaluación,Presentación de oferta,,2021-07-09 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2119588,SABS 640 DE 2021,CVC,Seleccionado,Adjudicado,,2021-07-09 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2135490,111-CENACINTELIGENCIA-2021,CENTRAL ADMINISTRATIVA Y CONTABLE ESPECIALIZADA INTELIGENCIA,Seleccionado,Adjudicado,,2021-07-09 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2134946,CDPS-414-2021.,SUPERVIGILANCIA - MD,Seleccionado,Adjudicado,,2021-07-08 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2136060,MC 002 DE 2021,CORPORACION AUTONOMA REGIONAL DE NARIÑO,Evaluación,Presentación de observaciones,,2021-08-10 00:00:00+00:00,2021-08-10 00:00:00+00:00,2021-07-22 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2134607,32,CENTRAL ADMINISTRATIVA Y CONTABLE - CENAC - FLORENCIA,Evaluación,Presentación de oferta,,2021-07-10 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2127193,CONVENIO 250-2021 INTERADMINISTRATIVO,ALCALDIA MUNICIPIO DE APARTADO,Seleccionado,Adjudicado,,2021-07-07 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2135029,37-DICOP-2021,FUERZA AEROESPACIAL COLOMBIANA,Evaluación,Presentación de oferta,,2021-07-12 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2133901,SOLICITUD COTIZACION REPUESTOS Y MANTENIMIENTO,BATALLON DE INFANTERIA DE SELVA No 49,Evaluación,Presentación de oferta,,2021-07-09 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2134212,CD-CMC-CIDE-215-2021,SENA REGIONAL CUNDINAMARCA Grupo de Apoyo Administrativo Mixto+,Seleccionado,Adjudicado,,2021-07-09 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2135738,SOLICITUD COTIZACION LENTES Y MONTURAS 2021,ESM BATALLÓN ASPC NO. 6,Evaluación,Presentación de oferta,,2021-07-12 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2135753,PN-DIRAF-OFITE-010 COTIZACION copia,DILOF,Evaluación,Presentación de oferta,,2021-07-08 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2134233,"SC-001-2021 Mto Cubiertas, Cerramiento y Fachada",ESCUELA TECNOLÓGICA INSTITUTO TÉCNICO CENTRAL,Evaluación,Presentación de oferta,,2021-07-09 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2117026,CALERA-SIP-003-2021,MUNICIPIO DE LA CALERA CUNDINAMARCA,Evaluación,Presentación de oferta,,2021-07-16 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2135490,111-CENACINTELIGENCIA-2021,CENTRAL ADMINISTRATIVA Y CONTABLE ESPECIALIZADA INTELIGENCIA,Seleccionado,Adjudicado,,2021-07-09 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2134367,SC-VLL-CLEM-0016-2021,SENA - CENTRO LATINOAMERICANO DE ESPECIES MENORES TULUA,Evaluación,Presentación de oferta,,2021-07-21 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2136031,SEM-ATL-CNCA-0030-2021,SENA REGIONAL ATLANTICO Intercentros,Evaluación,Presentación de oferta,,2021-07-08 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2135434,SIP-RSR-CDITI-084-2021,SENA REGIONAL RISARALDA Grupo de Apoyo Administrativo Mixto//,Evaluación,Presentación de oferta,,2021-07-08 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2134620,COT-SHD-035-2021,GOBERNACION DE SUCRE,Evaluación,Presentación de oferta,,2021-07-16 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2129030,SIP-086-2021,UNIDAD ADMINISTRATIVA ESPECIAL DE REHABILITACIÓN Y MANTENIMIENTO VIAL,Evaluación,Presentación de oferta,,2021-07-16 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2134565,SIP-194-CENACAVIACION-2021,CENAC AVIACION,Seleccionado,Estimate Phase,,2021-07-09 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2134413,SI-RM-CAM-25-2021,SENA REGIONAL META Grupo de Apoyo Administrativo Mixto,Evaluación,Presentación de oferta,,2021-07-09 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2134869,STD-CIMI-00441-2021,SENA REGIONAL SANTANDER Grupo de Apoyo Administrativo Mixto,Evaluación,Presentación de oferta,,2021-07-09 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2115453,SIP-IPCC-001-2021,INSTITUTO DE PATRIMONIO Y CULTURAL DE CARTAGENA DE INDIAS - IPCC,Evaluación,Presentación de oferta,,2021-07-09 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2127529,CD-CARDIQUE-026-2021,CORPORACIÓN AUTÓNOMA REGIONAL DEL CANAL DEL DIQUE,Seleccionado,Adjudicado,,2021-07-08 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2128629,4152.010.32.1.525.2021,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE MOVILIDAD,Evaluación,Presentación de oferta,,2021-07-13 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2134328,FNA-COT-014-2021,FONDO NACIONAL DEL AHORRO S.A.,Evaluación,Presentación de oferta,,2021-07-09 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
CO1.REQ.2134248,Materiales de formación Robótica tecnoacademia,SENA REGIONAL CALDAS CENTRO DE AUTOMATIZACION INDUSTRIAL,Evaluación,Presentación de oferta,,2021-07-09 00:00:00+00:00,,2021-07-06 00:00:00+00:00,False,False,True,False,False,False
